LocationAbbr,LocationDesc,DataSource,Topic,DataValueUnit,DataValueType,DataValue
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,8
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,7.3
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,7.9
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.1
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.6
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.4
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,25.3
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.4
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.7
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.4
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,22
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,11.7
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,14.8
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,19.9
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,24.6
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,23.8
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,14.2
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,19.5
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,20.2
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,21.5
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,14.7
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,8.5
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,24.4
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.4
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.2
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.6
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.1
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.4
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,7
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,6.2
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,6.5
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,3.1
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,6.4
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,6.9
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,6.7
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,7.7
MN,Minnesota,YRBSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,YRBSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.8
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.9
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.2
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,27.2
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,19
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.4
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,21.6
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,23.3
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,19.4
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,15.1
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,15.9
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,27
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,27.5
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,15.1
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,21
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,21.8
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,13.2
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,21.7
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,23.9
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.6
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.5
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.1
MN,Minnesota,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.9
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,6.6
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,7.7
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,7.2
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,7.9
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,6.2
MN,Minnesota,BRFSS,Alcohol,%,Crude Prevalence,7.3
MN,Minnesota,PRAMS,Alcohol,%,Crude Prevalence,68.2
MS,Mississippi,YRBSS,Alcohol,%,Crude Prevalence,31.5
MS,Mississippi,YRBSS,Alcohol,%,Crude Prevalence,15.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.7
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.8
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.4
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.5
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.8
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,11
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,6.2
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,18.1
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,11.9
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,7.1
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,10
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12.8
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.8
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.2
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.9
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.5
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,5
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.8
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.2
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,5.8
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.4
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.2
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,7.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,31.4
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,17
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.6
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,11.3
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,17.9
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12.1
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12.3
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,9
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,10.1
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,11.7
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.4
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,2.9
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.6
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.7
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.5
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.5
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,2.9
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,6.5
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.6
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,5.1
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,2.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.1
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,21.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,21.6
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,25.7
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.7
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,16
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,13
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,7.8
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,19.6
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,21.6
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,26.8
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,14.2
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,14.3
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,10.9
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,13.6
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.8
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,4
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,2.8
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.7
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.9
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.2
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,2.8
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,6.8
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.4
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.4
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.1
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.4
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,19
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,13.5
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,15.1
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12.6
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,7.6
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,18.5
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12.8
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,13.1
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,13
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12.9
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,13.1
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,2.5
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,2.8
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.1
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.4
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,2.6
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,2.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,6.1
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.3
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,5.4
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.6
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,YRBSS,Alcohol,%,Crude Prevalence,32.9
MS,Mississippi,YRBSS,Alcohol,%,Crude Prevalence,16.7
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.2
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,22.6
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,16.9
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.9
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.4
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,10.4
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,8.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,24.9
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,16.5
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12.4
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,13.1
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,11.2
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,12.3
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,13.9
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.8
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,3.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,5.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.3
MS,Mississippi,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.3
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.7
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.2
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,5.3
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.2
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,4.3
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3.6
MS,Mississippi,BRFSS,Alcohol,%,Crude Prevalence,3
MS,Mississippi,PRAMS,Alcohol,%,Crude Prevalence,
MO,Missouri,YRBSS,Alcohol,%,Crude Prevalence,34.5
MO,Missouri,YRBSS,Alcohol,%,Crude Prevalence,19.5
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,10.8
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.6
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,20.5
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,22.8
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,11.4
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,14.4
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.6
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.7
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,10.8
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,11.6
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,25.5
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,22
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,15.5
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,16.7
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,17.2
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,18.2
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,18.2
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,4.2
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,8.4
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.3
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,6.7
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,4.2
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,8
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,6
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,6.2
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,4.1
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,3.9
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.9
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,12.1
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,24.9
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,24.2
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,17.1
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,9.7
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.1
MO,Missouri,BRFSS,Alcohol,%,Age-adjusted Prevalence,18.8
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,13.2
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,11.5
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,29.4
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,23.5
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,19.3
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,17.2
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,17.5
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,13.5
MO,Missouri,BRFSS,Alcohol,%,Crude Prevalence,
